ID,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
110440,City Hotel,0,155,2017,April,17,24,1,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,1,Check-Out,2017-04-28
110441,City Hotel,0,7,2017,April,17,26,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,67.0,1,0,Check-Out,2017-04-28
110442,City Hotel,0,26,2017,April,17,26,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,87.0,,0,Transient-Party,139.0,0,0,Check-Out,2017-04-28
110443,City Hotel,0,7,2017,April,17,26,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,67.0,1,0,Check-Out,2017-04-28
110444,City Hotel,0,7,2017,August,31,2,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,1,No Deposit,,40.0,0,Transient,65.0,0,1,Check-Out,2017-08-04
110445,City Hotel,0,0,2017,April,17,27,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,145.8,0,1,Check-Out,2017-04-28
110446,City Hotel,0,26,2017,April,17,26,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,95.0,0,2,Check-Out,2017-04-28
110447,City Hotel,0,70,2017,April,17,25,0,3,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Contract,110.0,0,0,Check-Out,2017-04-28
110448,City Hotel,0,155,2017,April,17,24,1,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.0,0,1,Check-Out,2017-04-28
110449,City Hotel,0,63,2017,April,17,26,0,2,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,135.0,0,0,Check-Out,2017-04-28
110450,City Hotel,0,20,2017,April,17,27,0,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,94.3,0,0,Check-Out,2017-04-28
110451,City Hotel,0,30,2017,April,17,27,0,1,1,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,124.0,0,1,Check-Out,2017-04-28
110452,City Hotel,0,15,2017,April,17,27,0,1,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,134.1,0,0,Check-Out,2017-04-28
110453,City Hotel,0,41,2017,April,17,26,0,2,1,0.0,0,BB,NLD,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,280.0,0,Transient-Party,110.0,0,0,Check-Out,2017-04-28
110454,City Hotel,0,80,2017,April,17,24,1,3,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,105.75,0,1,Check-Out,2017-04-28
110455,City Hotel,0,5,2017,April,17,26,0,2,1,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,1,No Deposit,,,0,Transient,185.0,0,0,Check-Out,2017-04-28
110456,City Hotel,0,8,2017,April,17,27,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0,Check-Out,2017-04-28
110457,City Hotel,0,7,2017,April,17,26,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,66.0,1,0,Check-Out,2017-04-28
110458,City Hotel,0,5,2017,April,17,26,0,2,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,86.0,,0,Transient,148.0,0,0,Check-Out,2017-04-28
110459,City Hotel,0,102,2017,April,17,24,1,3,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,424.0,0,Transient-Party,90.0,0,0,Check-Out,2017-04-28
110460,City Hotel,0,5,2017,April,17,25,0,3,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9.0,,0,Transient,122.0,0,1,Check-Out,2017-04-28
110461,City Hotel,0,102,2017,April,17,24,1,3,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,424.0,0,Transient-Party,90.0,0,0,Check-Out,2017-04-28
110462,City Hotel,0,102,2017,April,17,24,1,3,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,424.0,0,Transient-Party,90.0,0,0,Check-Out,2017-04-28
110463,City Hotel,0,172,2017,April,17,23,2,3,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,14.0,,0,Transient,120.0,0,0,Check-Out,2017-04-28
110464,City Hotel,0,90,2017,April,17,23,2,3,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,77.68,0,0,Check-Out,2017-04-28
110465,City Hotel,0,102,2017,April,17,24,1,3,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,D,1,No Deposit,,424.0,0,Transient-Party,90.0,0,0,Check-Out,2017-04-28
110466,City Hotel,0,105,2017,April,17,25,0,3,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,141.0,0,2,Check-Out,2017-04-28
110467,City Hotel,0,40,2017,April,17,25,0,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,174.0,0,2,Check-Out,2017-04-28
110468,City Hotel,0,102,2017,April,17,24,1,3,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,424.0,0,Transient-Party,90.0,0,0,Check-Out,2017-04-28
110469,City Hotel,0,26,2017,April,17,27,0,1,2,0.0,0,SC,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,124.0,1,3,Check-Out,2017-04-28
110470,City Hotel,0,102,2017,April,17,24,1,3,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,424.0,0,Transient-Party,90.0,0,0,Check-Out,2017-04-28
110471,City Hotel,0,43,2017,April,17,27,0,1,2,0.0,0,SC,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,98.0,0,1,Check-Out,2017-04-28
110472,City Hotel,0,92,2017,April,17,24,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,90.53,0,1,Check-Out,2017-04-28
110473,City Hotel,0,93,2017,April,17,24,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,123.75,0,0,Check-Out,2017-04-28
110474,City Hotel,0,95,2017,April,17,24,1,3,2,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,424.0,0,Transient-Party,100.0,0,0,Check-Out,2017-04-28
110475,City Hotel,0,102,2017,April,17,24,1,3,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,424.0,0,Transient-Party,90.0,0,0,Check-Out,2017-04-28
110476,City Hotel,0,143,2017,April,17,27,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,2,Check-Out,2017-04-28
110477,City Hotel,0,140,2017,April,17,28,2,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,119.0,,0,Transient-Party,130.0,0,2,Check-Out,2017-05-02
110478,City Hotel,0,102,2017,April,17,24,1,3,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,424.0,0,Transient-Party,90.0,0,0,Check-Out,2017-04-28
110479,City Hotel,0,76,2017,April,17,25,0,3,1,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,76.23,0,2,Check-Out,2017-04-28
110480,City Hotel,0,28,2017,April,17,24,1,3,2,2.0,0,BB,MAR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,224.0,0,0,Check-Out,2017-04-28
110481,City Hotel,0,41,2017,April,17,24,1,3,2,0.0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,99.0,0,2,Check-Out,2017-04-28
110482,City Hotel,0,63,2017,April,17,23,2,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,1,Check-Out,2017-04-28
110483,City Hotel,0,42,2017,April,17,23,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,144.0,0,0,Check-Out,2017-04-28
110484,City Hotel,0,42,2017,April,17,23,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,144.0,0,0,Check-Out,2017-04-28
110485,City Hotel,0,76,2017,April,17,24,1,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient,128.16,0,0,Check-Out,2017-04-28
110486,City Hotel,0,102,2017,April,17,24,1,3,2,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,C,0,No Deposit,,424.0,0,Transient-Party,100.0,0,0,Check-Out,2017-04-28
110487,City Hotel,0,40,2017,April,17,26,0,2,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,174.0,0,3,Check-Out,2017-04-28
110488,City Hotel,0,158,2017,April,17,27,0,1,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,130.5,0,1,Check-Out,2017-04-28
110489,City Hotel,0,102,2017,April,17,24,1,3,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,424.0,0,Transient-Party,90.0,0,0,Check-Out,2017-04-28
110490,City Hotel,0,5,2017,April,17,26,0,2,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,230.0,0,1,Check-Out,2017-04-28
110491,City Hotel,0,102,2017,April,17,24,1,3,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,424.0,0,Transient-Party,90.0,0,0,Check-Out,2017-04-28
110492,City Hotel,0,97,2017,April,17,25,0,3,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,115.0,0,0,Check-Out,2017-04-28
110493,City Hotel,0,84,2017,April,17,25,0,3,2,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,159.0,0,0,Check-Out,2017-04-28
110494,City Hotel,0,38,2017,April,17,24,1,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,,0,Transient,224.0,0,3,Check-Out,2017-04-28
110495,City Hotel,0,38,2017,April,17,24,1,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,9.0,,0,Transient,174.0,0,3,Check-Out,2017-04-28
110496,City Hotel,0,102,2017,April,17,24,1,3,2,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,424.0,0,Transient-Party,100.0,0,0,Check-Out,2017-04-28
110497,City Hotel,0,38,2017,April,17,24,1,3,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,G,1,No Deposit,9.0,,0,Transient,174.0,0,3,Check-Out,2017-04-28
110498,City Hotel,0,107,2017,April,16,22,2,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,138.0,0,1,Check-Out,2017-04-28
110499,City Hotel,0,102,2017,April,17,24,1,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,424.0,0,Transient-Party,90.0,0,0,Check-Out,2017-04-28
110500,City Hotel,0,36,2017,April,16,22,2,4,2,2.0,0,BB,NLD,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,8.0,,0,Transient,224.0,0,1,Check-Out,2017-04-28
110501,City Hotel,0,46,2017,April,17,24,1,3,3,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,171.0,0,0,Check-Out,2017-04-28
110502,City Hotel,0,102,2017,April,17,24,1,3,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,424.0,0,Transient-Party,90.0,0,0,Check-Out,2017-04-28
110503,City Hotel,0,81,2017,April,17,24,1,3,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,114.75,0,3,Check-Out,2017-04-28
110504,City Hotel,0,102,2017,April,17,24,1,3,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,424.0,0,Transient-Party,90.0,0,0,Check-Out,2017-04-28
110505,City Hotel,0,81,2017,April,17,24,1,3,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,114.75,0,1,Check-Out,2017-04-28
110506,City Hotel,0,5,2017,April,17,26,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,2,No Deposit,,174.0,0,Transient,110.0,0,0,Check-Out,2017-04-28
110507,City Hotel,0,5,2017,April,17,24,1,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,136.8,0,1,Check-Out,2017-04-28
110508,City Hotel,0,74,2017,April,17,23,2,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,0,Check-Out,2017-04-28
110509,City Hotel,0,102,2017,April,17,24,1,3,2,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,424.0,0,Transient-Party,100.0,0,0,Check-Out,2017-04-28
110510,City Hotel,0,47,2017,April,17,24,1,3,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,A,2,No Deposit,,,0,Transient,108.0,0,0,Check-Out,2017-04-28
110511,City Hotel,0,1,2017,April,17,23,2,3,1,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,190.0,0,1,Check-Out,2017-04-28
110512,City Hotel,0,2,2017,April,17,25,0,3,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,215.0,0,0,Check-Out,2017-04-28
110513,City Hotel,0,3,2017,April,17,27,0,1,2,0.0,0,BB,RUS,Corporate,Corporate,0,0,0,A,A,1,No Deposit,,280.0,0,Transient,170.0,0,0,Check-Out,2017-04-28
110514,City Hotel,0,102,2017,April,17,24,1,3,2,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,424.0,0,Transient-Party,100.0,0,0,Check-Out,2017-04-28
110515,City Hotel,0,102,2017,April,17,24,1,3,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,424.0,0,Transient-Party,90.0,0,0,Check-Out,2017-04-28
110516,City Hotel,0,46,2017,April,17,24,1,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,108.0,0,0,Check-Out,2017-04-28
110517,City Hotel,0,94,2017,April,17,27,0,1,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,126.0,0,0,Check-Out,2017-04-28
110518,City Hotel,0,102,2017,April,17,24,1,3,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,424.0,0,Transient-Party,90.0,0,0,Check-Out,2017-04-28
110519,City Hotel,0,48,2017,April,17,24,1,3,1,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,91.2,0,0,Check-Out,2017-04-28
110520,City Hotel,0,95,2017,April,17,23,2,3,3,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,115.0,0,0,Check-Out,2017-04-28
110521,City Hotel,0,16,2017,April,17,26,0,2,1,0.0,0,BB,NLD,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,174.5,0,0,Check-Out,2017-04-28
110522,City Hotel,0,123,2017,April,17,24,1,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,105.75,0,1,Check-Out,2017-04-28
110523,City Hotel,0,6,2017,April,17,25,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,67.0,1,0,Check-Out,2017-04-28
110524,City Hotel,0,26,2017,April,17,26,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,87.0,,0,Transient-Party,139.0,0,0,Check-Out,2017-04-28
110525,City Hotel,0,102,2017,April,17,24,1,3,2,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,424.0,0,Transient-Party,100.0,0,0,Check-Out,2017-04-28
110526,City Hotel,0,41,2017,April,17,26,0,2,1,0.0,0,BB,DEU,Corporate,Corporate,0,0,0,A,A,1,No Deposit,,280.0,0,Transient-Party,110.0,0,0,Check-Out,2017-04-28
110527,City Hotel,0,123,2017,April,17,24,1,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,105.75,0,1,Check-Out,2017-04-28
110528,City Hotel,0,69,2017,April,17,23,2,3,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,83.0,,0,Transient,136.8,0,0,Check-Out,2017-04-28
110529,City Hotel,0,0,2017,April,17,27,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,160.0,0,0,Check-Out,2017-04-28
110530,City Hotel,0,98,2017,April,17,25,0,3,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.33,0,0,Check-Out,2017-04-28
110531,City Hotel,0,0,2017,April,17,27,0,1,1,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,1,No Deposit,,,0,Transient,6.0,0,0,Check-Out,2017-04-28
110532,City Hotel,0,102,2017,April,17,24,1,3,2,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,424.0,0,Transient-Party,100.0,0,0,Check-Out,2017-04-28
110533,City Hotel,0,0,2017,April,16,16,4,8,1,0.0,1,BB,BRA,Direct,Direct,0,0,0,D,D,2,No Deposit,,,0,Transient,133.0,0,0,Check-Out,2017-04-28
110534,City Hotel,0,317,2017,April,17,25,0,3,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,118.8,0,2,Check-Out,2017-04-28
110535,City Hotel,0,0,2017,April,16,16,4,8,2,1.0,0,BB,BRA,Direct,Direct,0,0,0,D,D,2,No Deposit,,,0,Transient,130.0,0,0,Check-Out,2017-04-28
110536,City Hotel,0,123,2017,April,17,24,1,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,105.75,0,1,Check-Out,2017-04-28
110537,City Hotel,0,123,2017,April,17,24,1,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,105.75,0,1,Check-Out,2017-04-28
110538,City Hotel,0,131,2017,April,17,23,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,9.0,,0,Transient,99.0,0,2,Check-Out,2017-04-28
110539,City Hotel,0,105,2017,April,17,26,0,2,1,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,103.5,0,0,Check-Out,2017-04-28
110540,City Hotel,0,26,2017,April,17,27,0,1,1,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,115.0,0,3,Check-Out,2017-04-28
110541,City Hotel,0,22,2017,April,17,27,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,453.0,,0,Transient,103.5,0,0,Check-Out,2017-04-28
110542,City Hotel,0,4,2017,April,17,27,0,1,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,180.0,0,2,Check-Out,2017-04-28
110543,City Hotel,0,28,2017,April,17,24,1,4,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,224.0,0,0,Check-Out,2017-04-29
110544,City Hotel,0,82,2017,April,17,23,2,4,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,114.0,0,0,Check-Out,2017-04-29
110545,City Hotel,0,35,2017,April,17,28,0,1,1,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,83.2,0,0,Check-Out,2017-04-29
110546,City Hotel,0,66,2017,April,17,26,0,3,2,0.0,1,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,126.0,0,1,Check-Out,2017-04-29
110547,City Hotel,0,60,2017,April,17,24,1,4,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,130.5,0,0,Check-Out,2017-04-29
110548,City Hotel,0,116,2017,April,17,25,0,4,2,1.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,121.5,0,1,Check-Out,2017-04-29
110549,City Hotel,0,83,2017,April,17,25,0,4,2,1.0,0,BB,UKR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,148.5,1,2,Check-Out,2017-04-29
110550,City Hotel,0,116,2017,April,17,25,0,4,1,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,112.5,0,1,Check-Out,2017-04-29
110551,City Hotel,0,116,2017,April,17,25,0,4,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,121.5,0,1,Check-Out,2017-04-29
110552,City Hotel,0,294,2017,April,17,28,0,1,2,0.0,0,SC,DEU,Direct,Direct,0,0,0,A,K,0,No Deposit,,,0,Transient,99.0,0,1,Check-Out,2017-04-29
110553,City Hotel,0,145,2017,April,17,25,0,4,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,99.0,0,0,Check-Out,2017-04-29
110554,City Hotel,0,9,2017,April,16,16,4,9,1,0.0,0,BB,LKA,Aviation,Corporate,0,0,0,D,D,1,No Deposit,,153.0,0,Transient,119.0,0,0,Check-Out,2017-04-29
110555,City Hotel,0,134,2017,April,17,25,0,4,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,0,Check-Out,2017-04-29
110556,City Hotel,0,79,2017,April,17,26,0,3,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,171.0,0,0,Check-Out,2017-04-29
110557,City Hotel,0,28,2017,April,17,28,0,1,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,103.5,0,0,Check-Out,2017-04-29
110558,City Hotel,0,76,2017,April,17,24,1,4,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.2,0,1,Check-Out,2017-04-29
110559,City Hotel,0,80,2017,April,17,27,0,2,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,162.0,0,1,Check-Out,2017-04-29
110560,City Hotel,0,64,2017,April,17,25,0,4,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,135.0,0,2,Check-Out,2017-04-29
110561,City Hotel,0,75,2017,April,17,25,0,4,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,108.0,0,2,Check-Out,2017-04-29
110562,City Hotel,0,77,2017,April,17,26,0,3,2,0.0,0,SC,SVK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,1,Check-Out,2017-04-29
110563,City Hotel,0,70,2017,April,17,25,0,4,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,162.0,0,3,Check-Out,2017-04-29
110564,City Hotel,0,50,2017,April,17,27,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,1,Check-Out,2017-04-29
110565,City Hotel,0,159,2017,April,16,22,2,5,2,1.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,177.75,0,3,Check-Out,2017-04-29
110566,City Hotel,0,98,2017,April,17,24,1,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,85.0,0,0,Check-Out,2017-04-29
110567,City Hotel,0,80,2017,April,17,24,1,4,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,140.4,0,2,Check-Out,2017-04-29
110568,City Hotel,0,5,2017,April,17,28,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,179.0,1,0,Check-Out,2017-04-29
110569,City Hotel,0,76,2017,April,17,25,0,4,1,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,99.0,0,1,Check-Out,2017-04-29
110570,City Hotel,0,98,2017,April,17,28,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,117.0,0,1,Check-Out,2017-04-29
110571,City Hotel,0,145,2017,April,17,25,0,4,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,99.0,0,0,Check-Out,2017-04-29
110572,City Hotel,0,53,2017,April,17,28,0,1,2,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.0,0,1,Check-Out,2017-04-29
110573,City Hotel,0,0,2017,April,17,27,0,2,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,0.0,1,2,Check-Out,2017-04-29
110574,City Hotel,0,8,2017,April,17,28,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,144.0,0,1,Check-Out,2017-04-29
